word,score
博之,-0.015086496
一途,-0.030561196
以前,-0.006118698
ジョエル,0.013320305
取り始める,0.001432025
一連,0.03918903
鶴,0.004701212
生じかねない,0.000929413
大輔,-0.000398982
一酸化炭素,0.0141062
枯渇,0.012503696
省エネ,-0.006259872
がん細胞,-0.012091737
答申,0.007645182
入国管理,-0.005846187
用品,0.017602374
受けられぬ,0.008984968
引き上げる,0.028866551
生み出せる,0.015269017
イス,0.021103364
露出,-0.032966104
集まり始める,0.003610816
消沈,-0.000986473
飛行,0.019762072
選べる,-0.000290079
広告代理店,-0.003890926
工作,0.00428686
仮称,-0.018903846
追いつける,0
訃報,0.007690489
しわ寄せ,0.014961428
伊丹,0.000337657
開かれる,-0.025770621
開拓,0.664410532
見透かされる,0.014571814
下着,0.012971829
数多い,-0.008571841
取りそろえる,0.035840411
口座,0.015313476
言わない,0.021374323
薬局,0.019673787
なるだろう,0.009698697
裸眼,0.015613544
電通,0.024441469
投げ掛ける,0.012003746
ピーク,0.003323243
心臓,0.006141794
名村,0.011838905
話題,-0.012482686
傷つける,-0.00173516
迎えない,0.02052018
応じない,-0.020354178
ピース,-0.028594983
業務純益,0.013843091
効き始める,0.00390588
ブラウン,0.017240395
新興市場,0.022520463
埋蔵量,0.015318988
引き揚げ,-0.001734583
カ年,-0.00424807
直行便,-0.011694391
ジェトロ,-0.012942752
タフ,0.012994236
現れない,0.005718231
標的,0.003453705
スピーカー,-0.016876502
メカトロニクス,0.020422833
風通し,0
例える,0.015145317
事業統合,0.008013995
委任,-0.002043493
大型店,-0.007184626
地主,-0.008388756
リカ,0.004838762
意外,0.000893738
こたえる,-0.006017825
政見,0.005649468
ニュージーランド,-0.01275106
封じ込める,-0.014611696
社会保障,-0.02672855
地方税,-0.015495552
来るだろう,5.58028E-05
胸,-0.006275306
事項,0.012980492
地下,-0.014238196
地上,0.001279236
防府,-0.0104528
隠し,0.003196531
年度,0.00601833
公務員給与,-0.000785018
認可,-0.007522466
冷静,-0.003100848
九州新幹線,0
リットル,0.002317749
多様,-0.001693461
マルエツ,-0.017585372
火災保険,-0.002992038
受け取り,0.034747903
ヒルトン,-0.008947397
取り組める,-0.012404309
鶏,-0.00745768
小松,-0.011710183
ステーキ,-0.012004092
とどめる,0.012409754
とり方,-0.011764839
現物,-0.008859894
枠,-0.031933308
旅館,0.006302286
感触,-0.029597827
乗車,-0.006789863
多角,0.00720196
逆行,-0.046089838
色々,-0.00369544
ルパート,-0.010290141
うまい,-0.012566184
中曽,0.017004254
伴い売る,0.031505808
上海,0.027361798
記す,-2.70076E-05
原発,-0.013091707
来られる,0.005996394
ロサンゼルス,0.015334341
ミクロ,-0.000696173
フリー,0.024972434
義務付けられる,0.020344219
苦渋,-0.006183248
長持ち,-0.013282569
難点,0.019909317
連騰,0.007949946
五輪,0.002787244
取り下げる,-0.024831891
上流,-0.022709376
頼りすぎる,-0.01154558
家計調査,0.001658983
ボイラー,-0.00552095
求人倍率,0.011575567
不利益,0.01416937
俊博,0.006258415
微塵,-0.008331519
核燃料サイクル,0.014609557
シル,0
固執,0.006943243
パラレル,-0.006388832
厚い,0.006361612
飯舘,-0.009605602
ドラッグ,-0.016033125
見直す,-0.000948927
福永,0.000368431
新藤,0.013120931
爆弾,0.011703916
陣容,0.003256491
輝かしい,-0.010266089
吉澤,0
篤人,0.006913387
預金保険,-0.008941799
郊外,0.001199354
ミラノ,-0.020440595
奇,0.029926303
差益,0.01399625
勢いづく,0.01097901
勇気づける,0.003546363
惇夫,-0.006895051
精細,-0.012122994
会期,0.014994333
豊志,-0.013116284
ノイズ,0.000521901
痕跡,-0.010614516
ミラー,0.009953599
テレビゲーム,0.021112685
株式会社,0.039268199
女,0.01307101
もたつき,0.006325544
正一郎,-0.035345144
連なる,0.012454615
海外戦略,0.003706351
感じられない,0.018285814
奥,-0.017865906
冷え切る,-0.007014007
護岸,-0.01702015
膨れ上がる,0.009568453
夜,-0.020891763
高圧,-0.039804343
初,-0.021659315
肩,-0.010989713
清彦,-0.016642125
管理職,0.020123195
身構える,-0.005251196
正信,-0.013650103
評す,-0.007199486
自動車ディーラー,-0.022665081
股,0.008285301
細野,-0.008129756
始動,0.341992754
格納庫,0.006819384
山本,0.002054426
うかがわせる,-0.021866626
野木,0.008687635
恐れる,0.001884251
宅配,0.009395303
スタンプ,-0.006309438
ワーキング,-0.010731043
肌,-0.017321736
正俊,0.007146578
肉,-0.011482516
営業時間,0.005811196
とめる,0.00743443
安ど,0.013985262
品薄,-0.00161626
経ない,-0.011028675
公開質問状,-0.008062867
みんな,-0.008539174
折り畳む,0.004610955
水たまり,-0.0209385
慶大,-0.007641737
権力,-0.024291561
かっこ,0
世界選手権,-0.024013326
事業買収,-0.018512816
興味,-0.001940594
芳賀,0.00447681
負ける,0.047240604
稔重,-0.021072066
ノースカロライナ,0.005546119
更正,-0.00533684
搬入,0.0111853
スポンサー企業,0.014016926
めざす,0.010991539
差し,0.006822419
差す,-0.043647213
ピット,-0.025922737
交換機,0.018549957
極大,-0.015391918
たばこ,-0.017767169
束ねる,-0.014961409
採算,0.137644663
不払い,-0.002937703
輸入物価,0.003340847
国営化,0.012400413
避難,0.001231715
死守,0.01519143
発言,-0.009528294
無限,0.003728256
立てる,0.007282192
脱す,0.028419852
地表,-0.006063501
吸い込む,0.005342206
示されぬ,-0.005755116
わからない,0.017607325
軽油,-0.020344832
敵対心,-0.00420782
身元,0.010635462
偽る,0.009141733
追加,-0.022362035
補完,-0.036158173
背,0.0257077
千本,0.019436971
大腸がん,0.010591798
搭乗率,0.010722081
取り残される,0.010710049
資金還流,-0.004156135
たやすい,0
どおり,0.013430501
恋愛,0.011432731
不安,-0.025816115
成果,-0.00591
選り好み,0.022389182
部品調達,0.015502403
査察,0.001827208
織り込み,-0.011630408
問責決議,0.015446529
控え目,0.005805672
実務,-0.031740222
カシオ計算機,-0.027276397
漏れる,-0.020205213
グローバル,-0.027098664
見送り,0.023029294
異変,0.01210561
尻上がり,0.382378739
資料,-0.000392522
考えられない,-0.032553838
エリック,-0.006310445
高志,0.013222797
下半期,-0.028968332
実勢,-0.046025351
身,0.039628242
見え始める,0.011451877
妻子,0.009722582
貝塚,0.027510585
ポプラ,0.003642917
採択,-0.006614664
商品取引,0.00071856
銀行窓販,0.006710676
耐久,-0.014129714
財務省,0.006670631
イカ,-0.007267175
育つ,0.026111192
気象,-0.0021524
ありえる,-0.00624193
慢性,0.023522219
アパレル業界,0.003343625
体験,0.047639277
歪曲,-0.012548395
激烈,-0.00373039
あたらない,-0.004383863
一足,0.004863811
充当,0.048956996
込み,0.023135125
意思,0.019736079
チャイナ,0.018237708
貯蔵,0.006698705
インディ,0.005444326
留意,-0.020421619
資本金,0.012621657
テスト販売,-0.00961282
控訴,-0.01804403
佐久間,-0.015426455
ふう,-0.002405948
感知,-0.013032531
取り扱われる,0.005349442
鉱工業,0.008795882
金属製品,0.014484026
放置,0.030168995
ずれ込み,0.000774374
輸入,0.033538398
外為相場,0.012032
少子化,-0.011615916
チャプリン,-0.013207319
議長,0.01812176
確証,0.012131734
前置き,-0.00498459
資金決済,-0.032382581
崩壊,0.02103233
国防総省,0.002818482
浜田,0.026168342
日立製作所,0.043605262
心境,0.014116657
斉藤,-0.016285746
ポンド,-0.010414094
信じる,-0.005912116
推し進められる,0.008844303
協同,0.005078385
互恵,0.005369805
器用,0.017195165
ポンプ,-0.013687349
システムインテグレーション,-0.027511645
ルーブル,0.001552852
恩恵,0.519756508
祐一郎,0.000245352
セントルイス,0.010755703
燃焼,-0.012973843
自動車保険,0.000560735
税負担,-0.170057273
返品,0.011312054
衆議院選挙,0.018517916
迎合,-0.011243704
高める,-0.004406682
明和,-0.032310249
派生,0.018232653
台場,0.01281801
瑞,0.008175324
スクリーン,4.24761E-05
ニューデリー,-0.007300594
最高,0.013681097
起こされる,-0.008251077
危ぶむ,-0.008139686
千葉,-0.03501309
河北,0.009095412
二の舞,0.002918587
池辺,-0.015079113
スミス,0.020104263
煩雑,0.013638099
高級品,0.033995952
値する,0.001006994
敦賀,-0.007040758
英之,-0.001528452
労働力,-0.010224322
バスク,-0.008915463
餌,-0.010469913
即時,-0.025881451
鉱業,-0.003476751
シール,-0.009384759
合併,0.249631122
見込めぬ,0.018889618
なされる,0.000127935
餅,0.01081168
経年,0.004747354
社会科学,0.004649033
燃える,0.021377018
しぼむ,-0.005467511
申し立てる,-0.038673282
後輩,0.006063915
壱番屋,0.015041712
年配,-0.007665691
許す,0.011708941
底上げ,0.382864827
特殊鋼,0.022662047
盛り上がるだろう,0.004143052
加担,0.012621727
受け取れる,-0.009154525
先回り,0.01612449
館,0.013934776
栄誉,0
松田,-0.025761908
合作,0
康弘,-0.015978863
離陸,0.007936622
大学生,0
臨機応変,0.032731013
双方向,-0.005342336
遮断,0.027975791
衰える,0.020925279
講じられる,-0.030057484
立ち会い,0.011469953
所得減税,-0.011511216
立ち会う,0
仮設住宅,-0.007970216
四半世紀,0.004508509
エレベーター,-0.027971966
木内,-0.004740993
ゼネラル,0.002997713
ヒント,0.013135694
メールマガジン,-0.002885788
転送,-0.006241844
警告,0.010419739
カローラ,-0.00695687
割れる,-0.003332356
吟味,-0.00321143
持ち出す,0.001201747
中ごろ,0.018323345
抜け出す,0.042949169
高騰,0.225513148
ダボス,0.018669291
崩さぬ,-0.024186046
外国,0.055405212
開発投資,0.015892014
立ち入り検査,-0.039437134
掘削,0.0105145
議事,-0.035968278
電炉,-0.010647772
伴わない,0.000874628
学習塾,0.025803024
清浄,0.016481201
伸ばせる,0.002959216
慣習,0.006033424
ベータ,-0.019159072
持ち越される,-0.02826658
政務,-0.018114851
物体,-0.014608304
同薬,-0.007002735
歳出削減,0.017497756
ダメージ,-0.01496565
自工会,0.008624803
抜け出せない,-0.004415166
集中,0.027716185
煮詰まる,0.007220141
前進,0.034859116
膵臓,0.006097522
あてはまらない,-0.006184614
西見,0.017124511
浮き沈み,-0.01359441
苦慮,0.020667497
奪還,-0.015436408
油井,0.00580444
取らない,-0.002627239
朝日新聞社,0.000330472
触覚,0.013059898
労力,0.021056007
木更津,0.011237611
乖離,0
短期,0.00835498
殺到,-0.011957223
金,-0.003548563
赤羽,-0.004957726
リッター,-0.015511046
受け買い戻す,-0.000482971
薄板,-0.011124283
切らす,0.008410187
釘,0.000939766
首長,0.007250547
ボストン,-0.003883509
立て,-0.004632061
立ち,-2.31953E-05
敵対,-0.020943301
野,0.014968324
重,0.006504687
人災,0.009566642
玉,0.007562989
ファミリーマート,0.013826583
ユニチカ,-0.005218477
商,-0.00829323
サンプル,-0.025983189
クーポン,-0.009862802
敏弘,0.001514838
クボタ,0.017512727
食用油,-0.018446426
利害,-0.013424594
とらぬ,0.007988172
違反,-0.037914558
交渉,-0.004724328
待ち望む,-0.012392444
夜明け,0.011226859
純増,0.364756525
お盆,0.016136366
ヘルスケア,0.005714951
出展,-0.005615386
共同生産,0.016490601
揺らぎ始める,-0.018217269
スタジアム,-0.004968456
プレジデント,0.012536494
働くだろう,-0.009797239
販売戦略,-0.00171497
中島,0.02175808
段落,-0.000589451
トナー,0.008697279
貯まる,-0.006942623
まみれる,0.013030157
甲斐,0.000182062
臨界,-0.035313448
停車,-0.009287497
織り込まぬ,0.006410768
本位,0.009543966
行き届く,0.000871968
コンパクト,0.00151823
落ち着かない,-0.004152932
新任,0.004454912
劣後,-0.012380731
処せられる,0.010768176
制,0.002277061
武田薬品,0.012905966
活躍,0.011077215
浄水場,-0.00473835
武田薬品工業,-0.013579692
大作,-0.01648574
大体,0.019392819
シグナル,0.037816821
あきらめない,-0.013839052
券,0.022934141
ジェームズ,0.024587085
別,-0.010020998
労相,0.005977443
ホンダ,-0.006258881
割り,0.009894828
立てられない,-0.016651575
キャリア,0.000961493
ピストンリング,0.01515402
利,-0.012224923
列,0.010835931
弊社,-0.000753637
安い,-0.006708811
大使,-0.007594529
繰り広げる,0.00300095
刑,0.010768176
副知事,0.009283702
寿司,-0.002944971
脅す,0.00929894
厚生年金基金,0.006360881
具合,0.019675902
経営改善,0.008848476
いたずら,-0.011595699
大穴,0.003737407
フロント,-0.002239801
撤廃,-0.010516272
物事,0.003402747
義博,0.012200098
偽り,0.008461817
囲まれる,0.010236574
刈,-0.007966079
サークル,0.00261173
ジーンズメイト,-0.008837664
クルス,0.012270754
かなう,-0.00145551
達しない,-0.003359338
サンドイッチ,0.009166684
武力行使,0.00453662
盛り込まれぬ,0.001449786
今夜,0.0125694
フロー,0.030662357
執行猶予,-0.007251772
成,-0.010488151
日数,-8.36634E-05
国際航空,0.016684789
用途,0.002427834
軽々しい,-0.022447563
練る,-0.020832166
トミー,-0.011081593
興亜,-0.032977904
女性客,-0.010890252
取り調べ,0.002933355
基準,0.040759595
稼動,0.02967552
感じられぬ,0.000610702
気圧,-0.009425085
小麦,0.013494695
ディスカウント,0.013184303
個人情報保護法,-0.014427584
外国人株主,0.011884747
当て込む,0.005124889
降水量,0.005096457
分解,-0.002939423
両機,0.013098023
腐食,0.012583743
ユニーク,-0.000552594
敬意,-0.008484665
ウィルス,-0.003863956
達,-0.013507199
大根田,0.008970833
同種,-0.002235968
要員,0.024140507
各々,0.005687444
前輪,-0.005636231
移す,0.000547545
液晶テレビ,-0.002840143
用心深い,-0.008818317
テレビ放送,-0.005348862
出荷台数,0.028066647
岩手,0.003396078
練り,-0.00086909
ゆえん,-0.015224138
分子,-0.002585776
東日本,0.005966906
見えぬ,-0.009745109
是非,-0.021642357
緊縮,0.022318285
大々的,-0.014159925
アイドリング,-0.019638197
引下げ,0.013028096
おさまらない,-0.008202078
代,0.003775583
ガラス,0.010600432
ごと,0.000359555
よる,-0.019637679
呈する,0.017251081
呼び込める,0.005154623
切り崩す,-0.001233984
年央,0.03053477
方向づける,0.013471391
稼働率,-0.004230782
検体,-0.011010503
入札,-0.006243115
日ロ首脳会談,0
萎む,0.0061752
ばる,-0.018862358
そろわぬ,-0.005969929
前年度,-0.001453015
順一,-0.003662712
角,0.008825708
眺める,-0.015567252
取り戻せる,-0.008091648
兵庫,0.015329567
塚本,-0.004341738
ターゲット,-0.008304
上げ,-0.006257369
繰り越せる,0.00359493
言論,0.005584272
製作所,-0.009159976
ドンキホーテ,0.013965084
メキシコ,0.000902062
下河辺,-0.015734149
内陸,-0.000671702
一端,-0.001814885
大間,-0.000858712
好悪,0.024591651
大容量化,-0.003084415
化石,-0.016794457
緩衝,0.02488936
失策,-0.011078275
掉尾,0.006702269
承継,0.029641122
着,-0.003355861
ハイウェイ,0.018769631
受診,0.004358783
ボーナス,-0.013199833
しびれ,-0.006079415
大門,-0.01460313
切断,-0.016924182
広がりかねない,0.007400302
実効,-0.017768446
抽象,0.015879211
ライト,0.007542469
小額,-0.003397919
国東,0.017114624
帰宅,-0.023069159
善文,0.011245304
光らせる,0.002198087
番付,0.003079383
技術移転,0.009804563
外科医,0.016246806
舞う,0.012700348
品川,0.002005823
直営,0.003877504
船主,-0.010753928
平成,-0.009834813
決め手,0.022767775
台風,-0.006293274
ホームページ,-0.019716235
天井,-0.000423004
当て,-0.009325627
年度末,0.004774077
刑事訴訟,-0.014069094
つぶれる,-0.017473235
司令塔,0.009079726
メディア,0.012852657
試作,-0.002228658
人気,0.005953361
わかる,-0.005805646
測りかねる,-0.014621539
経営破たん,-0.034922558
停止,-0.004025342
純,-0.005537516
押される,-0.013424656
特急,0.003733448
監理ポスト,-0.002975088
レガシィ,-0.011770285
立て直し,0.011654074
模範,0
ストップ,0.028222318
コスト管理,0.006259217
特許,-0.018898387
冷夏,0.003228152
出身,0.000962728
公団,0.002776597
伊方,-0.021944321
ダイオード,0.00103652
夢,-0.01280936
長期間,-0.022322034
店員,-0.004586452
脳,0.021769025
先読み,0.012927281
秘密,0.032616961
発す,-0.028583934
親族,-0.003226526
拮抗,0.010321229
メーカー,0.007413828
剛,-0.02300914
崩さない,0.014680784
美濃加茂,0.002818867
官公庁,-0.003324563
とどかない,0.011718393
出方,0.015426511
内心,-0.00869966
通り,0.002480458
通る,-0.022090646
買いあがる,-0.005170681
一樹,0
右手,-0.001102313
動き始める,0.030188477
東南アジア,0.002704325
放送局,-0.030846236
法律,0.016774878
手動,0.016615847
カドミウム,0.006126306
潮流,-0.003080196
タガ,0
串木野,-0.002314275
借り受ける,0
とまる,-0.002654326
夫,-0.019853981
政府系金融機関,-0.011837367
タイ,-0.005765784
顔合わせ,0
証券,-0.009294292
内部統制,-0.003355016
投資事業組合,0.008464979
上積み,0.554596806
慎一,0.025029805
政策論争,-0.006673238
持てる,0.009665069
ボーナス商戦,0.009395535
海運,0.010614118
シンプル,-6.54099E-05
藤本,-0.001479024
丸本,0
生みだす,0.007944129
迷い,0.018500912
浮遊,-0.023482638
買い受ける,-0.005241773
ジハード,-0.008045354
あり買い戻す,0.001779156
年度替わり,-0.009116558
原発立地,-0.001408342
権限,-0.019617919
入り乱れる,-0.005622738
ちゅうちょ,-0.003343945
民間,-0.023247196
活気,0.004024575
得るだろう,0.008987497
照明器具,0.010266941
移る,0.011987834
シドニー,-0.017763865
注水,-0.006624854
実践,0.012472565
増幅,-0.014326668
人材,0.010502557
ベルト,-0.03481102
海外投資,0.019150163
浅井,0.015220971
考え始める,0.022230985
走行試験,0.010007962
へきれき,0.015357657
引き当て,-0.018738872
防げない,0.008719047
アーム,0
上し,0.013271333
変貌,0.002518296
アール,0.009979882
捏造,-0.014585201
激しい,0.010263554
鉄筋,-0.025961183
核兵器,0.008876545
バランスシート,0.00378015
まわす,0.001086332
響かない,0.011350633
単体,0.00864995
御三家,-0.016322538
新鮮,0.001057962
洋菓子,-0.033003306
今度,0.006298439
暴落,-0.009807106
北東,-0.007106153
止まらぬ,-0.007677034
日興,0.017065583
プラン,-0.014547903
寄,-0.011797179
オプション取引,0.003453636
持続,0.040206318
割れ込む,0.003988023
リモコン,-0.010656243
物語る,0.011293358
伊東,-1.38734E-05
北条,-0.013018979
単位,0.019195321
津々浦々,0.000185326
地歩,0.006388576
ノンリコースローン,-0.008229867
藤田,0.010872336
スタンフォード,-0.012940037
類似,0.020481077
サンリオ,0.029667024
電子カルテ,0.008660839
メディカル,0.012611994
酸素,0.015010356
電子メール,0.005911959
常任,0.008806447
戦わせる,-0.009351296
打ち明ける,0.036572615
スリー,0.004537987
ダイセキ,-0.028884252
がい,-0.027314049
しする,0.012745365
取り戻す,0.029257334
つながり,-0.003743582
損,-0.020990237
気がかり,-0.025959502
払い込む,-0.007902339
挙がる,-0.007550437
去就,-0.015410208
言い回し,-0.002653947
最先端,-0.022280476
中期経営計画,-0.019324736
強まり始める,-0.005675254
締めくくり,-0.023302376
ドレッシング,-0.015122317
太陽,-0.001977509
賢一,0.035431383
カレッジ,0
積み上がる,-0.002480496
霧,0.023163408
局内,-0.016566175
変,-0.005826319
段階,0.018342494
バーチャル,0.007174607
役員,-0.00577212
栗東,0.004212832
頭文字,-0.011344303
にらみ買う,0
淳子,-0.007955121
不定期,0.010185036
岡地,0.035615053
カリ,-0.002202642
有権者,0.001077194
カラ,0.010247341
喜一,0.00477325
受け止めるだろう,0.005138701
堅牢,0.010446268
量販,0.024491022
カム,0.008472543
カメ,0.030921339
潮,0.004883287
伺う,-0.007903895
カベ,0.018282215
関東,-0.029629784
電話,-0.028507446
割り込む,-0.072428304
挙げる,-0.015275454
ベンチャー企業,0.00943335
南アフリカ,0.02866478
脅かされる,0.017383504
カナ,0.0029661
カニ,0.005686076
お墨付き,0.009290797
家出,-0.012509938
自滅,0.006324157
公定歩合,0.014032779
カネ,0.028259311
バイザー,-0.020406202
外,-0.020588774
薄日,-0.008847152
買い直す,0.020609003
観点,0.007865589
シリア,0.021854255
詐欺,-0.022531139
ルビオ,-0.001784788
宛て,-0.009360343
識別,-0.00035228
差別,0.004499615
核種,0.022763465
石飛,-0.005351147
起きない,0.022609963
協調,0.012468121
作動,-0.005066705
竹田,0.012471323
にじませる,-0.012862412
渡す,-0.011499832
王室,0
手法,-0.031779959
落とせない,0.00473919
捉えられる,-0.011677255
企業会計,-0.014701708
クラス,0.005858966
専業,0.014477717
蔵,0.019708583
避けられる,0.022302917
隻,0.00770881
米山,0
帰一,-0.005051461
四半期,0.002128951
季,-0.01886768
キーボード,0.018188103
庭,-0.02192688
くわえる,0.012084671
隊,-0.004161354
下村,0.009517015
階,-0.014498136
解,0.009072863
内包,0.010191962
映画業界,0.00531869
キング,0.012924905
構え,0.005767092
協同組合,0.020013715
本宮,0.000211486
金儲け,0.008562385
会談,-0.018599915
超えない,-0.031387945
目途,0.005944149
輸出競争力,0.000198293
カンパニー,0.009327465
岡崎,-0.003707828
消費者金融,-0.023083891
牽引,0.738064337
奈落,0.014378187
庫,0.004944365
ベストセラー,-0.018744702
ばん回,0.016477567
敏昭,0.006546851
積水,0.001811947
ボス,-0.004142788
拍手,0.00642224
明け方,-0.015443047
彰浩,-0.006319498
スパイラル,-0.035288696
左側,-0.011389469
マッチング,0.012695241
スタンレー電気,0.026471951
竜太,0.00463114
正直,0.008564586
カーエレクトロニクス,-0.018772864
念入り,-0.00580002
不適切,-0.014815685
持ち合わせる,0.004167646
座,-0.000923433
同町,-0.008814652
務め,0.00975376
田中,0.021742512
非難,0.003248382
執行,-0.016844219
幹郎,-0.009570267
はかばかしい,-0.020916011
温,-0.004387963
シームレス,0
下馬評,0.007046468
塗料,-0.018642772
処置,0.010221895
のれん代,0.009231313
値上げ,0.84504534
スポット,-0.018858282
ペプチド,0.009043298
警察官,0.011923004
寡占,0.023839283
砺波,0.002840893
太陽電池,-0.002900906
置き始める,0.006905821
マクロ経済,0.016200126
改革,-0.004628051
フリート,-0.020721076
跡地,0.02832102
性能向上,0.019149521
見え,-0.008452056
士,0.003579437
ファミリーレストラン,0.012367522
垣間見える,0.014747573
売,0.002240621
ヒュー,-0.014907805
声,-0.016252295
全社,-0.002090866
操縦,0.001973118
過程,-0.008053423
課題,0.005110212
重度,-0.012293707
ジュネーブ,-0.022279484
手配,0.023332042
祈る,0.019883198
祈り,0.006676199
壁,0.003360424
落選,0.014918151
方針,0.025993724
国際航業,0.011411871
膨らむ,-0.017569353
中原,0.010071748
旨,0.003396627
行われぬ,0.015518915
作り,0.008951884
日本,-0.018001333
特許出願,-0.007524562
東海地震,-0.009724206
光栄,-0.007225696
罪状,0.006464714
上記,-0.012522342
香港,-0.022557165
笠原,-0.002945523
演劇,-0.013410082
未然,-0.016702334
真城,-0.012522449
ノースウエスト,-0.007050598
超音波,-0.015141836
半分,0.011811504
浜辺,0.012390778
フード,0.0041031
公式,0.001032324
心構え,0
建物,-0.00822921
罰則,-0.026689082
シベリア,0.001764745
囲い込む,-0.009211727
ガレージ,-0.018804962
人民,0.013181624
東電,-0.045447223
手詰まり,-0.010548607
新作,0.0020852
擦る,0.008040225
純夫,0.000836396
ピンク,-0.0116816
企画,0.012155637
相原,0.011632903
やるだろう,0
アジ,-0.025055404
がい然性,-0.005937295
ハット,0.006569931
管財人,-0.017225474
三菱電機,-0.004651077
建てる,-0.005432395
達生,-0.001480249
日大,-0.003536668
南ア,-0.027929832
一筋縄,0.011246286
チャネル,0.010716288
下げない,0.023896972
情報化,0.009361342
納品,-0.000302895
僅差,-0.000830563
出火,-0.044482767
大谷,-0.013485076
床,-0.027581436
下敷き,0.00790463
セラミック,0.002220351
決議,-0.002694417
共同販売,0.031031839
冷,-0.028697773
ケーヒン,0.009806369
冬,0.013083372
引き合い,0.143611178
無難,0.001560728
指令,0.00789457
割かれる,-0.016357481
体制,0.000956897
会場,-0.024184802
ニコン,0.018579701
エネルギー政策,0.02190531
指せる,0
一大,0.009256988
バッティング,0.022438886
チャンス,-0.007793564
コミュニケーション,-0.027955917
屋,-0.038291936
最低限,0.01192484
持ちこたえられる,-0.006334259
無線,0.0164458
極み,-0.014755936
冊,-0.002953129
まばら,0.00639983
固定電話,0.000640683
東洋製缶,0.000840465
フォークリフト,0.005513484
創立,0.003062505
鹿島,-0.003554358
付け加える,0.006182106
内,-0.014235186
修平,-0.010400556
首都圏,-0.007321944
預る,-0.016146465
十字屋,0.013155681
呼び出される,-0.012487824
たれる,-0.004674268
様変わり,0.006448358
定められる,-0.037427929
割る,-0.039028563
我々,-0.000966753
新華社,-0.004857862
技術提携,0.016160473
ビデオオンデマンド,0.004779714
パジェロ,-0.038337729
輝,-0.001292247
浸る,-0.011819072
人となり,-0.003022281
速める,0.002297265
ジェイ,0.014877336
節目,0.029789387
空調,-0.008938253
かぎ,-0.009673103
肝炎,0.007182897
歓迎,0.040419085
輪,6.05909E-06
流れ続ける,0.00176798
きやすい,-0.024986708
勝信,0.013514234
うるか,0.008469402
勤務,0.010203422
ナンバーワン,-0.011719254
ビール業界,-0.005015635
習性,0
巨人,0.003746898
カメラマン,0.013814489
なくなる,-0.004587265
鑑みる,-0.030483896
提供,-0.012913688
できてない,-0.002638415
感覚,0.006421398
骨格,0.016774645
業務改善命令,-0.005715741
ジェネンテック,-0.002714703
突き付けられる,-0.006266701
きた,0.012342412
経営者,-0.01547814
女性,-0.024993578
きぐ,-0.005609577
公共事業関係費,0.016946282
辞意,-0.025530424
海底,0.012611086
インダストリアル,0
争奪,-0.000981898
警視庁,-0.014655771
上がり続ける,0
色濃い,-0.039326924
し売り込む,0.013502789
豊島,-0.015433547
滑らか,0.015106582
シナリオ,0.013518383
残さない,-0.020296087
当地,0.009714284
ラウンド,0.019236513
かす,-0.011072913
スコット,-0.006129146
介在,-0.022726386
フォワード,0.017904342
問い合わせ,-0.00444143
江蘇,-0.003864712
必然,0.01870839
特設,0.014175961
切り離す,0.043360967
バイエルン,-0.009142077
切り離し,0.010457769
積み残す,-0.012444655
見せない,-0.014411583
取締役会,-0.02644141
繰り返される,-0.027700644
反射,-0.001459361
形骸,0.012626061
ユーロ高,-0.001605549
除菌,0.021048198
国際商品,-0.004706792
作り変える,-0.008990756
瀕する,-0.010475213
アンド,0.008016076
構造改革,0.359543628
食い違い,0.001476037
意図,-0.007925822
一流,-0.013927245
真一郎,-0.015805553
統合,0.137279266
ポテンシャル,0.032517826
パナソニック,0.022735687
接種,0.00643135
黒い,0.013706399
突き放す,0.009474072
キス,0.007071264
低落,-0.024750918
念頭,-0.008808296
既,0.03878701
利付,0.021001253
価格,-0.000392637
カルテル,-0.023322376
トーク,-0.00839752
理財,0.021379684
説明,-0.018590876
かし,-0.010891407
御前崎,-0.051273131
キャリー,-0.022301203
エックス,-0.010841062
余儀ない,0.007066088
腐る,0.014657206
実感,0.002100735
土屋,-0.016718732
弁明,0.03579737
詰まる,-0.009528434
東アジア,-0.00290558
考慮,-0.002077056
ミサイル,0.01118462
様子見,-0.008861533
かご,0.008151176
半年,0.008766442
引き下げられない,0.024880573
パラマウント,-0.010617943
土居,-0.022773096
ミュージック,-0.004370856
かに,-0.02558172
またとない,0.007277433
ガード,0.011394886
ギョーザ,0.006529877
退職,0.028608873
帽子,0.008752239
高温,-0.009303378
磁石,0.004037763
時価,-0.027267973
本日,0.025475544
重点,0.057929341
寺澤,0.015006982
パンツ,0.010009679
エディション,0.01194386
連続,0.002295947
通電,-0.008827812
参院本会議,0.008341692
バーツ,-0.010244326
テクスト,0.009998395
公募,0.029272552
上がるだろう,-0.004453506
抑止,-0.014435161
決する,0.005650467
バーン,-0.01711388
迅速,0.00963468
手探り,0.013244785
浩樹,-0.011346129
船井,0.011119841
パイロット,0.027149897
まとめる,-0.025448996
ため,-0.03647461
助野,0.004605129
宇都宮,-0.03195966
エキスポ,0.007718229
切り下げ,9.84894E-05
層,-0.014997254
学校,0.013282605
庁舎,0.008009672
場中,-0.042399456
差,0.017606663
閉塞,0.022439766
バール,0
コラム,0.013085955
日本車,0.00900071
加速度,-0.0256205
片方,-0.015697789
三洋電機,-0.018899995
極限,-0.00511918
半田,0.002578859
