,word,score
9915,土付かず,1
9916,土埃,0
9917,奴,0
9918,奴ら,0
9919,奴等,0
9920,怒り,-1
9921,怒りっぽさ,-1
9922,怒気,-1
9923,怒号,-1
9924,怒声,-1
9925,怒張,0
9926,怒鳴り声,-1
9927,倒壊,-1
9928,倒閣,0
9929,倒産,-1
9930,倒幕,0
9931,倒木,0
9932,冬,0
9933,凍結,-1
9934,凍死,-1
9935,凍傷,-1
9936,凍瘡,-1
9937,唐,0
9938,島唄,0
9939,島流し,-1
9940,悼み,-1
9941,投げ,0
9942,投げやり,-1
9943,投げ技,0
9944,投下,0
9945,投棄,-1
9946,投機,0
9947,投球,0
9948,投降,0
9949,投獄,-1
9950,投資,0
9951,投資意欲,0
9952,投資環境,0
9953,投資効率,1
9954,投入,0
9955,投票権,1
9956,投法,0
9957,投薬,0
9958,搭載,0
9959,東海地震,-1
9960,東京都,0
9961,盗,-1
9962,盗み,-1
9963,盗み笑い,-1
9964,盗掘,-1
9965,盗作,-1
9966,盗人,-1
9967,盗賊,-1
9968,盗賊団,-1
9969,盗聴,-1
9970,盗電,-1
9971,盗難,-1
9972,盗難被害,-1
9973,盗犯,-1
9974,盗癖,-1
9975,盗塁,0
9976,淘汰,0
9977,湯煙,0
9978,湯気,0
9979,当たり,1
9980,当たり外れ,0
9981,当たり障り,-1
9982,当たり役,1
9983,当てっこ,0
9984,当て物,0
9985,当意即妙,1
9986,当院,0
9987,当該権利,0
9988,当座しのぎ,-1
9989,当選,1
9990,当否,0
9991,当惑,-1
9992,痘苗,0
9993,痘瘡,-1
9994,等級,1
9995,等速,0
9996,答,0
9997,答案,0
9998,糖,0
9999,糖尿,-1
10000,糖尿病,-1
10001,統一,0
10002,統一感,1
10003,統一性,1
10004,統合化,0
10005,統合失調症,-1
10006,統廃合,0
10007,到達,0
10008,到着,0
10009,豆知識,0
10010,豆鉄砲,0
10011,豆腐屋,0
10012,逃避,-1
10013,逃避行,-1
10014,逃亡,-1
10015,逃亡生活,-1
10016,透過性,0
10017,透水性,0
10018,透徹,0
10019,透明感,1
10020,透明性,1
10021,鐙,0
10022,陶酔,0
10023,頭でっかち,-1
10024,頭巾,0
10025,頭声,0
10026,頭痛,-1
10027,頭痛鉢巻き,-1
10028,頭脳,1
10029,騰貴,-1
10030,騰落,-1
10031,闘気,1
10032,闘魂,1
10033,闘志,1
10034,闘争,0
10035,闘争心,0
10036,闘争本能,0
10037,闘病生活,-1
10038,働き,1
10039,働きかけ,1
10040,働き過ぎ,-1
10041,動機,0
10042,動作速度,1
10043,動作不良,-1
10044,動脈硬化,-1
10045,動脈硬化症,-1
10046,動脈瘤,-1
10047,動揺,-1
10048,動乱,-1
10049,動悸,-1
10050,同意,0
10051,同一性,0
10052,同化,0
10053,同感,1
10054,同居,0
10055,同慶,1
10056,同時多発テロ,-1
10057,同情,0
10058,同情心,0
10059,同心,0
10060,同棲,0
10061,同定,0
10062,同点ゴール,0
10063,同病,-1
10064,同憂,-1
10065,同様,0
10066,同類,0
10067,憧憬,1
10068,撞着,1
10069,洞察,0
10070,洞察力,1
10071,童心,0
10072,童貞,-1
10073,胴間声,-1
10074,道しるべ,0
10075,道化役,-1
10076,道楽,0
10077,道義,1
10078,道徳,1
10079,道徳性,1
10080,道半ば,-1
10081,峠,0
10082,得,1
10083,得るところ,1
10084,得意,1
10085,得策,1
10086,得失,0
10087,得手,1
10088,得手勝手,-1
10089,得点,1
10090,得点力,1
10091,得票,1
10092,得物,0
10093,得分,1
10094,得分・徳分,1
10095,得用,1
10096,徳,1
10097,徳義,1
10098,徳性,1
10099,徳操,1
10100,徳分,1
10101,徳用,1
10102,徳用・得用,1
10103,特異体質,0
10104,特技,1
10105,特急,0
10106,特許,1
10107,特訓,0
10108,特恵,1
10109,特権,1
10110,特効,1
10111,特攻,-1
10112,特産,0
10113,特産品,0
10114,特質,1
10115,特殊,0
10116,特殊能力,1
10117,特選,1
10118,特段,1
10119,特徴,0
10120,特定,0
10121,特典,1
10122,特筆,0
10123,特別措置,0
10124,特報,0
10125,特命,0
10126,特立,0
10127,特例,0
10128,督励,1
10129,禿,0
10130,篤学,1
10131,篤志,1
10132,毒,-1
10133,毒よけ,0
10134,毒ガス,-1
10135,毒液,-1
10136,毒気,-1
10137,毒殺,-1
10138,毒蛇,0
10139,毒状態,-1
10140,毒性,-1
10141,毒舌,-1
10142,毒素,-1
10143,毒電波,-1
10144,毒当たり,-1
10145,毒婦,-1
10146,毒霧,-1
10147,独り言,0
10148,独眼竜,0
10149,独裁,-1
10150,独裁者,-1
10151,独自性,1
10152,独自路線,1
10153,独善,-1
10154,独善的,-1
10155,独創性,1
10156,独断,-1
10157,独立,1
10158,独立国家,0
10159,独立心,1
10160,独立性,1
10161,独立戦争,0
10162,独立独歩,1
10163,読み癖,-1
10164,読解力,1
10165,読者,0
10166,読書活動,0
10167,読書感想文,0
10168,読書時間,0
10169,凸凹,-1
10170,突き,-1
10171,突き出し,0
10172,突き傷,-1
10173,突き目,-1
10174,突っ張り,0
10175,突進,0
10176,突破,0
10177,突厥,0
10178,届け,0
10179,届け出,0
10180,届出義務,0
10181,酉の市,0
10182,頓挫,-1
10183,頓着,-1
10184,曇り声,-1
10185,鈍さ,-1
10186,鈍化,-1
10187,鈍感,-1
10188,鈍才,-1
10189,鈍痛,-1
10190,内,0
10191,内ゲバ,-1
10192,内懐,0
10193,内観,0
10194,内気,-1
10195,内股,0
10196,内実,0
10197,内祝い,0
10198,内祝言,1
10199,内出血,-1
10200,内助,0
10201,内政,0
10202,内戦,-1
10203,内争,-1
10204,内臓脂肪,-1
10205,内臓疾患,-1
10206,内諾,0
10207,内偵,0
10208,内定,0
10209,内部結露,-1
10210,内部構造,0
10211,内部分裂,-1
10212,内紛,-1
10213,内務,0
10214,内蒙古,0
10215,内訳,0
10216,内憂外患,-1
10217,内乱,-1
10218,内輪げんか,-1
10219,内輪もめ,-1
10220,内輪争い,-1
10221,内訌,-1
10222,薙刀,0
10223,謎,0
10224,南アフリカ,0
10225,南下,0
10226,南国ムード,0
10227,南国気分,1
10228,南北戦争,0
10229,軟化,0
10230,軟弱,-1
10231,軟調,0
10232,難,-1
10233,難解,-1
10234,難関,-1
10235,難儀,-1
10236,難局,-1
10237,難工事,-1
10238,難攻不落,1
10239,難航,-1
10240,難産,-1
10241,難事,-1
10242,難渋,-1
10243,難所,-1
10244,難症,-1
10245,難色,-1
10246,難船,-1
10247,難題,-1
10248,難中の難事,-1
10249,難聴,-1
10250,難敵,-1
10251,難点,-1
10252,難度,-1
10253,難破,-1
10254,難病,-1
10255,難癖,-1
10256,難民,-1
10257,難問,-1
10258,二の足,-1
10259,二ヶ月,0
10260,二元論,0
10261,二時間,0
10262,二次感染,-1
10263,二次災害,-1
10264,二次障害,-1
10265,二次被害,-1
10266,二者択一,0
10267,二種類,0
10268,二十年,0
10269,二十分,0
10270,二心,-1
10271,二進一退,0
10272,二択,0
10273,二度寝,0
10274,二日,0
10275,二日酔い,-1
10276,二年半,0
10277,二枚舌,-1
10278,二枚目,1
10279,二律背反,-1
10280,二流,-1
10281,賑やか,1
10282,賑やかさ,1
10283,賑わい,1
10284,肉感,1
10285,肉眼,0
10286,肉腫,-1
10287,肉食妻帯,-1
10288,肉体美,1
10289,肉体労働,0
10290,肉弾,0
10291,肉弾戦,-1
10292,肉片,0
10293,肉欲,-1
10294,日の下開山,0
10295,日の目,0
10296,日刊,0
10297,日系企業,0
10298,日光浴,1
10299,日差し,1
10300,日射病,-1
10301,日焼け,0
10302,日照り,0
10303,日照不足,-1
10304,日常性,0
10305,日常茶飯,0
10306,日進月歩,0
10307,日数,0
10308,日清戦争,-1
10309,日中戦争,-1
10310,日報,0
10311,日本一,1
10312,日本語対応,0
10313,日本脳炎,-1
10314,日曜大工,0
10315,日用品,0
10316,日露戦争,0
10317,乳がん,-1
10318,乳ガン,-1
10319,乳飲み子,0
10320,乳液,0
10321,乳癌,-1
10322,乳酸,0
10323,乳酸菌,0
10324,乳腺炎,-1
10325,乳房,0
10326,乳房炎,-1
10327,乳幼児,0
10328,入り用,1
10329,入れ歯,0
10330,入れ替え,0
10331,入れ墨,0
10332,入金,0
10333,入試,0
10334,入寂,-1
10335,入手,0
10336,入植,0
10337,入定,-1
10338,入湯税,0
10339,入念,1
10340,入滅,-1
10341,入門者,0
10342,入用,0
10343,入力ミス,-1
10344,尿,0
10345,尿意,0
10346,尿失禁,-1
10347,尿毒症,-1
10348,尿路結石,-1
10349,妊娠中毒症,-1
10350,妊婦さん,0
10351,忍,-1
10352,忍び笑い,-1
10353,忍耐,0
10354,忍耐力,1
10355,認可,1
10356,認許,0
10357,認識,1
10358,認識不足,-1
10359,認証,1
10360,認知,0
10361,認定,1
10362,認容,0
10363,濡れ,0
10364,濡れ衣,-1
10365,猫かわいがり,1
10366,猫なで声,-1
10367,猫背,-1
10368,熱,0
10369,熱さ,0
10370,熱愛,1
10371,熱意,1
10372,熱感,-1
10373,熱気,1
10374,熱血,1
10375,熱源,0
10376,熱賛,1
10377,熱射病,-1
10378,熱傷,-1
10379,熱情,0
10380,熱心,1
10381,熱戦,1
10382,熱線,0
10383,熱中,0
10384,熱中症,-1
10385,熱病,-1
10386,熱風,0
10387,熱弁,0
10388,熱暴走,-1
10389,熱量,1
10390,熱燗,0
10391,年賀,1
10392,年季,1
10393,年金,1
10394,年収,1
10395,年上,0
10396,年報,0
10397,年令,0
10398,年齢差,0
10399,年齢制限,0
10400,念,0
10401,念願,0
10402,念入り,1
10403,捻挫,-1
10404,燃費,0
10405,粘り,1
10406,粘り強さ,1
10407,粘液質,-1
10408,粘性,0
10409,粘着,-1
10410,粘着性,0
10411,悩ましさ,-1
10412,悩み,-1
10413,濃い口,0
10414,濃彩,1
10415,濃霧,-1
10416,濃緑色,0
10417,納税義務,0
10418,納得,0
10419,納入,0
10420,能,1
10421,能力,1
10422,能力差,0
10423,脳こうそく,-1
10424,脳しんとう,-1
10425,脳溢血,-1
10426,脳炎,-1
10427,脳血管障害,-1
10428,脳血栓,-1
10429,脳梗塞,-1
10430,脳硬塞,-1
10431,脳挫傷,-1
10432,脳塞栓,-1
10433,脳死,-1
10434,脳腫瘍,-1
10435,脳充血,-1
10436,脳出血,-1
10437,脳症,-1
10438,脳障害,-1
10439,脳震盪,-1
10440,脳脊髄膜炎,-1
10441,脳卒中,-1
10442,脳内出血,-1
10443,脳軟化症,-1
10444,脳波,0
10445,脳病,-1
10446,脳貧血,-1
10447,膿,-1
10448,膿腫,-1
10449,膿疱,-1
10450,膿瘍,-1
10451,農水,0
10452,農政,0
10453,農林,0
10454,覗き,-1
10455,把握,0
10456,覇気,1
10457,波しぶき,0
10458,波風,-1
10459,波瀾,-1
10460,派手さ,0
10461,破たん,-1
10462,破れ,-1
10463,破れかぶれ,-1
10464,破壊,-1
10465,破壊力,1
10466,破戒,-1
10467,破顔一笑,1
10468,破産,-1
10469,破傷風,-1
10470,破損,-1
10471,破綻,-1
10472,破断,-1
10473,破談,-1
10474,破調,-1
10475,破天荒,-1
10476,破片,-1
10477,破滅,-1
10478,破門,-1
10479,破約,-1
10480,破裂,-1
10481,破裂音,0
10482,婆心,0
10483,罵声,-1
10484,罵倒,-1
10485,罵詈,-1
10486,罵詈雑言,-1
10487,罵詈讒謗,-1
10488,馬群,0
10489,馬鹿,-1
10490,馬鹿馬鹿しさ,-1
10491,馬首,0
10492,馬賊,-1
10493,馬蹄形,0
10494,馬力,1
10495,俳優,1
10496,廃り,-1
10497,廃液,-1
10498,廃刊,0
10499,廃棄,0
10500,廃棄物,-1
10501,廃業,-1
10502,廃校,-1
10503,廃材,0
10504,廃止,-1
10505,廃疾,-1
10506,廃車,-1
10507,廃人,-1
10508,廃絶,-1
10509,廃退,-1
10510,廃部,-1
10511,廃物,-1
10512,廃油,0
10513,廃墟,0
10514,拝謝,0
10515,排ガス,0
10516,排外主義,-1
10517,排気ガス,-1
10518,排出,0
10519,排水,-1
10520,排斥,-1
10521,排他性,-1
10522,排尿障害,-1
10523,排泄,0
10524,排泄物,-1
10525,敗局,-1
10526,敗血症,-1
10527,敗残,-1
10528,敗者,-1
10529,敗績,-1
10530,敗戦,-1
10531,敗訴,-1
10532,敗走,-1
10533,敗退,-1
10534,敗報,-1
10535,敗北,-1
10536,敗北感,-1
10537,背筋力,1
10538,背広,0
10539,背信,-1
10540,背水の陣,0
10541,背痛,-1
10542,背徳,-1
10543,背日性,0
10544,背負い投げ,-1
10545,背約,-1
10546,肺がん,-1
10547,肺ガン,-1
10548,肺炎,-1
10549,肺癌,-1
10550,肺気腫,-1
10551,肺結核,-1
10552,肺浸潤,-1
10553,肺水腫,-1
10554,肺病,-1
10555,輩,0
10556,輩出,0
10557,配給,0
10558,配偶者,0
10559,配偶者特別控除,1
10560,配色,0
10561,配当,1
10562,配流,-1
10563,配慮,0
10564,倍音,0
10565,倍速,1
10566,倍率,0
10567,梅雨,0
10568,梅雨寒,0
10569,梅園,0
10570,梅毒,-1
10571,煤,0
10572,煤煙,-1
10573,買い気,0
10574,買い手市場,0
10575,買春,-1
10576,買物,0
10577,売り気,0
10578,売り込み,0
10579,売り子,0
10580,売り手市場,0
10581,売り上げ,1
10582,売り切れ,-1
10583,売れ行き,1
10584,売れ残り,-1
10585,売春,-1
10586,売笑,-1
10587,売上,1
10588,売上げ,1
10589,賠償,-1
10590,蝿,0
10591,剥離,-1
10592,博愛,1
10593,博雅,1
10594,博学,1
10595,博士,0
10596,博士論文,0
10597,博識,1
10598,博聞,1
10599,博覧,0
10600,博覧強記,1
10601,拍手,1
10602,拍手喝采,1
10603,白さ,0
10604,白そこひ,-1
10605,白なまず,-1
10606,白煙,-1
10607,白血病,-1
10608,白砂青松,1
10609,白紙撤回,0
10610,白色,0
10611,白人,0
10612,白刃,0
10613,白濁,0
10614,白痴,-1
10615,白兎,0
10616,白内障,-1
10617,白斑,0
10618,白粉,0
10619,白味,0
10620,薄さ,-1
10621,薄ら笑い,-1
10622,薄口,0
10623,薄幸,-1
10624,薄志,0
10625,薄弱,-1
10626,薄笑い,-1
10627,薄情,-1
10628,薄着,0
10629,薄氷を踏む思い,-1
10630,薄味,0
10631,薄命,-1
10632,薄毛,-1
10633,迫害,-1
10634,迫真,1
10635,迫力,1
10636,迫力満点,1
10637,爆撃,-1
10638,爆笑,0
10639,爆弾,-1
10640,爆弾テロ,-1
10641,爆発,-1
10642,爆発事故,-1
10643,爆風,-1
10644,爆裂,-1
10645,縛り,0
10646,麦粒腫,-1
10647,肌あれ,-1
10648,肌トラブル,-1
10649,肌荒れ,-1
10650,八岐大蛇,0
10651,八景,1
10652,八幡,1
10653,八方ふさがり,-1
10654,八方手,0
10655,八方破れ,-1
10656,発意,0
10657,発育,0
10658,発火,-1
10659,発芽,0
10660,発覚,-1
10661,発刊,0
10662,発汗,0
10663,発揮,1
10664,発給,0
10665,発禁,0
10666,発券,0
10667,発見,0
10668,発言力,1
10669,発効,0
10670,発行,0
10671,発作,-1
10672,発散,0
10673,発症,-1
10674,発色,0
10675,発信音,0
10676,発信元,0
10677,発振周波数,0
10678,発疹,-1
10679,発生,-1
10680,発生件数,0
10681,発生源,0
10682,発声練習,0
10683,発想,0
10684,発想力,1
10685,発達,1
10686,発注,0
10687,発展,1
10688,発展性,1
10689,発熱,-1
10690,発表資料,0
10691,発病,-1
10692,発明,0
10693,発問,0
10694,発令,0
10695,発兌,0
10696,発疱,0
10697,罰,-1
10698,罰金,-1
10699,罰金刑,-1
10700,罰則,0
10701,罰当たり,-1
10702,抜かり,-1
10703,抜き,0
10704,抜け毛,-1
10705,抜群,1
10706,伴侶,0
10707,判じ物,0
10708,判断ミス,-1
10709,判断能力,1
10710,判断力,1
10711,判定,0
10712,判明,0
10713,判例,0
10714,半壊,-1
10715,半休,0
10716,半月,0
10717,半作,0
10718,半殺し,-1
10719,半死,-1
10720,半死半生,-1
10721,半信半疑,-1
10722,半睡,0
10723,半袖,0
10724,半端,-1
10725,半年以上,0
10726,半年近く,0
10727,半病人,-1
10728,反ユダヤ主義,0
10729,反応,0
10730,反感,-1
10731,反逆,-1
10732,反響,0
10733,反抗,-1
10734,反攻,0
10735,反骨,1
10736,反作用,0
10737,反射,0
10738,反省,0
10739,反省点,-1
10740,反証,0
10741,反戦,0
10742,反戦運動,0
10743,反戦平和,1
10744,反則,-1
10745,反体制,-1
10746,反対,-1
10747,反対意見,0
10748,反対運動,-1
10749,反対派,0
10750,反吐,-1
10751,反騰,-1
10752,反動,0
10753,反発,-1
10754,反発力,0
10755,反米,0
10756,反米感情,-1
10757,反目,-1
10758,反落,-1
10759,反乱,-1
10760,反論,-1
10761,叛乱,-1
10762,斑点,0
10763,板の間稼ぎ,-1
10764,板挟み,-1
10765,氾濫,-1
10766,汎愛,1
10767,汎用ドメイン,0
10768,汎用性,1
10769,版行,0
10770,犯行,-1
10771,犯罪,-1
10772,犯罪行為,-1
10773,犯罪者,-1
10774,犯罪性,-1
10775,犯人,-1
10776,犯人逮捕,0
10777,繁栄,1
10778,繁華,1
10779,繁簡,0
10780,繁盛,1
10781,般若,-1
10782,販売,0
10783,販売競争,0
10784,販売中止,-1
10785,販路,1
10786,販路拡大,0
10787,範疇,0
10788,煩い,-1
10789,煩わしさ,-1
10790,煩雑,-1
10791,煩多,-1
10792,煩悩,-1
10793,煩悶,-1
10794,煩瑣,-1
10795,晩成,1
10796,晩節,0
10797,晩飯,0
10798,蛮行,-1
10799,蛮声,-1
10800,匪賊,-1
10801,卑怯,-1
10802,卑屈,-1
10803,卑見,-1
10804,否,-1
10805,否定,0
10806,否認,0
10807,庇護,0
10808,彼女たち,0
10809,彼女達,0
10810,悲しさ,-1
10811,悲しみ,-1
10812,悲哀,-1
10813,悲運,-1
10814,悲観,-1
10815,悲観論,-1
10816,悲喜,0
10817,悲劇,-1
10818,悲惨,-1
10819,悲惨さ,-1
10820,悲愁,-1
10821,悲傷,-1
10822,悲壮感,-1
10823,悲嘆,-1
10824,悲痛,-1
10825,悲報,-1
10826,悲鳴,-1
10827,悲恋,0
10828,悲愴感,-1
10829,扉,0
10830,批准,0
10831,批正,0
10832,批判,-1
10833,批判精神,1
10834,披露,0
10835,比高,0
10836,比翼連理,1
10837,疲れ,-1
10838,疲れ目,-1
10839,疲弊,-1
10840,疲労,-1
10841,疲労感,-1
10842,疲労困憊,-1
10843,疲労度,-1
10844,疲憊,-1
10845,皮疹,-1
10846,皮肉,-1
10847,皮膚がん,-1
10848,皮膚炎,-1
10849,皮膚感覚,0
10850,皮膚疾患,-1
10851,皮膚病,-1
10852,皮癬,-1
10853,秘密保持,0
10854,秘密保持義務,0
10855,肥大,-1
10856,肥満,-1
10857,肥料,0
10858,被害,-1
10859,被害拡大,-1
10860,被害者,-1
10861,被害者意識,-1
10862,被害妄想,-1
10863,被虐,-1
10864,被災,-1
10865,被災者,0
10866,被災地,-1
10867,被写界深度,1
10868,被弾,-1
10869,被曝,-1
10870,被爆,-1
10871,被爆者,-1
10872,誹謗,-1
10873,誹謗中傷,-1
10874,費消,0
10875,費用,-1
10876,避退,0
10877,避難,-1
10878,非,-1
10879,非の打ちどころ,-1
10880,非運,-1
10881,非行,-1
10882,非合理,-1
10883,非常,-1
10884,非常事態,-1
10885,非常識,-1
10886,非情,-1
10887,非人,-1
10888,非人間的,-1
10889,非人情,-1
10890,非接触,0
10891,非対称性,0
10892,非道,-1
10893,非難,-1
10894,非能率,-1
10895,非暴力,0
10896,非凡,1
10897,非力,-1
10898,非礼,-1
10899,飛蚊症,-1
10900,飛距離,1
10901,飛行機,1
10902,飛散,-1
10903,飛鳥,0
10904,飛報,0
10905,飛躍,0
10906,飛来,0
10907,備え,1
10908,備蓄,0
10909,微意,0
10910,微苦笑,0
10911,微罪,-1
10912,微笑,0
10913,微笑み,1
10914,微衷,0
10915,微熱,-1
10916,微妙,0
10917,微力,0
10918,眉目秀麗,1
10919,美,1
10920,美しさ,1
10921,美化,0
10922,美果,1
10923,美学,1
10924,美観,1
10925,美形,1
10926,美景,1
10927,美質,1
10928,美醜,0
10929,美術家,0
10930,美女,1
10931,美少女,1
10932,美少年,1
10933,美丈夫,1
10934,美食,1
10935,美神,0
10936,美人,1
10937,美声,1
10938,美男,1
10939,美男子,1
10940,美男美女,1
10941,美的感覚,1
10942,美点,1
10943,美徳,1
10944,美肌,1
10945,美貌,1
10946,美味,1
10947,美味しさ,1
10948,美妙,1
10949,美名,1
10950,美麗,1
10951,鼻っぱし,0
10952,鼻クソ,0
10953,鼻炎,-1
10954,鼻詰まり,-1
10955,鼻血,-1
10956,鼻呼吸,0
10957,鼻水,-1
10958,鼻声,-1
10959,鼻息,-1
10960,鼻風邪,-1
10961,必携,0
10962,必見,0
10963,必殺,0
10964,必至,0
10965,必需,0
10966,必勝,0
10967,必須,0
10968,必然性,0
10969,必備,1
10970,必用,0
10971,必要,0
10972,筆まめ,1
10973,筆圧,0
10974,筆意,0
10975,筆禍,-1
10976,筆不精,-1
10977,筆癖,0
10978,筆力,0
10979,逼塞,-1
10980,逼迫,-1
10981,百も承知,0
10982,百済,0
10983,百人力,1
10984,百戦百勝,1
10985,百日ぜき,-1
10986,謬見,-1
10987,標準偏差,0
10988,氷,0
10989,氷河期,-1
10990,氷水,0
10991,漂流,-1
10992,票数,0
10993,表敬,1
10994,表現能力,1
10995,表現力,1
10996,表示方法,-1
10997,表彰,1
10998,表情,1
10999,表徳,1
11000,表面張力,0
11001,表裏,0
11002,評,0
11003,評価,0
11004,評価方法,0
11005,評点,1
11006,評判,1
11007,病,-1
11008,病い,-1
11009,病み付き,0
11010,病院,-1
11011,病院内,0
11012,病臥,-1
11013,病害虫,-1
11014,病気,-1
11015,病気そのもの,-1
11016,病気欠席,-1
11017,病気等,-1
11018,病菌,-1
11019,病苦,-1
11020,病欠,-1
11021,病原菌,-1
11022,病原性,0
11023,病原体,-1
11024,病妻,-1
11025,病児,-1
11026,病室,0
11027,病者,-1
11028,病弱,-1
11029,病床,-1
11030,病状,-1
11031,病身,-1
11032,病人,-1
11033,病巣,-1
11034,病態,0
11035,病夫,-1
11036,病婦,-1
11037,病癖,-1
11038,病変,-1
11039,病魔,-1
11040,病理,-1
11041,品,1
11042,品位,1
11043,品格,1
11044,品質,1
11045,品種,0
11046,品性,1
11047,品切れ,-1
11048,品薄,-1
11049,品不足,-1
11050,品柄,0
11051,品目,0
11052,瀕死,-1
11053,貧,-1
11054,貧しさ,-1
11055,貧窮,-1
11056,貧苦,-1
11057,貧血,-1
11058,貧困,-1
11059,貧者,-1
11060,貧弱,-1
11061,貧打,-1
11062,貧富,0
11063,貧乏,-1
11064,貧乏くじ,-1
11065,貧乏神,-1
11066,貧乏性,-1
11067,貧乏生活,-1
11068,貧賤,-1
11069,頻尿,-1
11070,敏感肌,0
11071,敏捷,1
11072,敏捷性,1
11073,敏速,1
11074,敏腕,1
11075,不安,-1
11076,不安感,-1
11077,不安定,-1
11078,不安定さ,-1
11079,不案内,-1
11080,不一致,-1
11081,不運,-1
11082,不可,-1
11083,不可欠,1
11084,不可能,-1
11085,不快,-1
11086,不快さ,-1
11087,不快感,-1
11088,不拡大,0
11089,不確か,-1
11090,不確かさ,-1
11091,不確実,-1
11092,不確定,-1
11093,不確定要素,-1
11094,不覚,-1
11095,不完全,-1
11096,不完全燃焼,-1
11097,不感症,-1
11098,不慣れ,-1
11099,不器用,-1
11100,不器量,-1
11101,不機嫌,-1
11102,不気味,-1
11103,不気味さ,-1
11104,不規則,-1
11105,不規律,-1
11106,不軌,-1
11107,不義,-1
11108,不義理,-1
11109,不吉,-1
11110,不急,-1
11111,不漁,-1
11112,不協和音,-1
11113,不況,-1
11114,不興,-1
11115,不均衡,-1
11116,不倶戴天,-1
11117,不倶戴天の敵,-1
11118,不具合,-1
11119,不遇,-1
11120,不屈,1
11121,不敬,-1
11122,不景気,-1
11123,不経済,-1
11124,不潔,-1
11125,不健康,-1
11126,不健全,-1
11127,不公平,-1
11128,不公平感,-1
11129,不向き,-1
11130,不幸,-1
11131,不幸せ,-1
11132,不幸中の幸い,1
11133,不行き届き,-1
11134,不行状,-1
11135,不行跡,-1
11136,不合格,-1
11137,不合理,-1
11138,不細工,-1
11139,不在,-1
11140,不作,-1
11141,不参,-1
11142,不参加,-1
11143,不賛成,-1
11144,不始末,-1
11145,不思議さ,0
11146,不死,1
11147,不死身,1
11148,不時着,0
11149,不治の病,-1
11150,不自然,-1
11151,不自然さ,-1
11152,不自由,-1
11153,不自由さ,-1
11154,不実,-1
11155,不手際,-1
11156,不十分,-1
11157,不十分さ,-1
11158,不祝儀,-1
11159,不出来,-1
11160,不純,-1
11161,不順,-1
11162,不所存,-1
11163,不祥,-1
11164,不祥事,-1
11165,不条理,-1
11166,不浄,-1
11167,不信,-1
11168,不信感,-1
11169,不信任,-1
11170,不審,-1
11171,不審者,-1
11172,不心得,-1
11173,不振,-1
11174,不親切,-1
11175,不身持ち,-1
11176,不人気,-1
11177,不人情,-1
11178,不随,0
11179,不随意運動,0
11180,不成功,-1
11181,不整合,-1
11182,不整脈,-1
11183,不正,-1
11184,不正アクセス,-1
11185,不正確,-1
11186,不正行為,-1
11187,不正使用,-1
11188,不正利用,-1
11189,不精,-1
11190,不精・無精,-1
11191,不摂生,-1
11192,不戦勝,1
11193,不全,-1
11194,不測,0
11195,不足,-1
11196,不足分,-1
11197,不仲,-1
11198,不注意,-1
11199,不調,-1
11200,不調法,-1
11201,不調法・無調法,-1
11202,不釣り合い,-1
11203,不貞,-1
11204,不定芽,0
11205,不定愁訴,-1
11206,不敵,-1
11207,不適格,-1
11208,不適任,-1
11209,不渡り,-1
11210,不登校,0
11211,不都合,-1
11212,不当,-1
11213,不当労働行為,-1
11214,不透明さ,-1
11215,不動,1
11216,不同沈下,-1
11217,不道徳,-1
11218,不得意,-1
11219,不得手,-1
11220,不徳,-1
11221,不徳義,-1
11222,不届き,-1
11223,不妊,-1
11224,不妊症,-1
11225,不熱心,-1
11226,不燃性,0
11227,不能,-1
11228,不敗,1
11229,不備,-1
11230,不美人,-1
11231,不必要,-1
11232,不評,-1
11233,不評判,-1
11234,不品行,-1
11235,不風流,-1
11236,不服,-1
11237,不文,0
11238,不平,-1
11239,不平等,-1
11240,不平不満,-1
11241,不偏,1
11242,不便,-1
11243,不便さ,-1
11244,不勉強,-1
11245,不法,-1
11246,不法行為,-1
11247,不法行為責任,-1
11248,不法侵入,-1
11249,不法滞在,-1
11250,不法投棄,-1
11251,不満,-1
11252,不満足,-1
11253,不満点,-1
11254,不味,-1
11255,不眠,-1
11256,不眠症,-1
11257,不名誉,-1
11258,不明,0
11259,不明確,-1
11260,不明点,-1
11261,不毛,-1
11262,不愉快,-1
11263,不溶性,0
11264,不用,-1
11265,不用意,-1
11266,不要,-1
11267,不利,-1
11268,不利益,-1
11269,不良,-1
11270,不良債権,-1
11271,不良債権処理,-1
11272,不良在庫,-1
11273,不倫,-1
11274,不老,1
11275,不老長寿,1
11276,不老不死,1
11277,不和,-1
11278,不埒,-1
11279,不愍,-1
11280,不憫,-1
11281,不憫・不愍,-1
11282,不逞,-1
11283,付かぬ事,-1
11284,付き,0
11285,付き合い,1
11286,付け,-1
11287,付け景気,-1
11288,付加,0
11289,付加・附加,0
11290,付近,0
11291,夫婦げんか,-1
11292,夫婦喧嘩,-1
11293,婦女暴行,-1
11294,婦人病,-1
11295,婦徳,1
11296,富,1
11297,富強,1
11298,富国,1
11299,富国強兵,1
11300,富力,1
11301,布教,0
11302,布施,1
11303,布陣,0
11304,怖さ,-1
11305,怖気,-1
11306,扶助,0
11307,扶養義務,0
11308,敷居,0
11309,斧正,0
11310,普及,1
11311,普及拡大,0
11312,普及促進,0
11313,普通,0
11314,普遍性,1
